ensembl_id	name	chromosome	description	feature_type	strand	start	end
SPAC323.05c	SPAC323.05c	I	protein methyltransferase Mtq2 (predicted) 	protein_coding	-1	3913472	3915606
SPAC323.06c	uba5	I	NEDD8 activating enzyme (predicted) 	protein_coding	-1	3915560	3917711
SPAC323.07c	SPAC323.07c	I	MatE family transporter (predicted) 	protein_coding	-1	3917636	3920119
SPAC323.08	rmp1	I	ribonuclease MRP complex subunit (predicted) 	protein_coding	1	3921018	3921711
SPAC328.01c	msn5	I	karyopherin (predicted) 	protein_coding	-1	3470513	3475033
SPAC328.02	dbl4	I	ubiquitin-protein ligase E3 involved in sporulation Dbl4 	protein_coding	1	3475167	3479160
SPAC328.03	tps1	I	alpha,alpha-trehalose-phosphate synthase [UDP-forming] 	protein_coding	1	3479098	3481305
SPAC328.04	SPAC328.04	I	AAA family ATPase, unknown biological role 	protein_coding	1	3481505	3484605
SPAC328.05	SPAC328.05	I	RNA-binding protein involved in export of mRNAs (predicted) 	protein_coding	1	3484543	3486956
SPAC328.06	ubp2	I	ubiquitin C-terminal hydrolase Ubp2 	protein_coding	1	3487193	3491099
SPAC328.07c	SPAC328.07c	I	heavy metal ion homeostasis protein (predicted) 	protein_coding	-1	3491080	3492653
SPAC328.08c	tbc1	I	tubulin specific chaperone cofactor C, GTPase activating protein Tbc1 (predicted) 	protein_coding	-1	3492589	3494634
SPAC328.09	SPAC328.09	I	mitochondrial 2-oxoadipate and 2-oxoglutarate transporter (predicted) 	protein_coding	1	3494642	3496476
SPAC328.10c	rps502	I	40S ribosomal protein S5 (predicted) 	protein_coding	-1	3496388	3497435
SPAC32A11.01	mug8	I	conserved fungal protein 	protein_coding	1	2445220	2447714
SPAC32A11.02c	SPAC32A11.02c	I	conserved fungal protein 	protein_coding	-1	2447839	2450875
SPAC32A11.03c	phx1	I	stationary phase-specific homeobox transcription factor Phx1 	protein_coding	-1	2451793	2456514
SPAC32A11.04c	tif212	I	translation initiation factor eIF2 beta subunit (predicted) 	protein_coding	-1	2443890	2445040
SPAC343.01c	erg8	I	phosphomevalonate kinase Erg8 (predicted) 	protein_coding	-1	1638544	1641241
SPAC343.02	img1	I	mitochondrial ribosomal protein subunit L19 (predicted) 	protein_coding	1	1641662	1642932
SPAC343.03	apc11	I	anaphase-promoting complex ubiquitin protein-ligase E3 subunit Apc11 	protein_coding	1	1643043	1644421
SPAC343.04c	SPAC343.04c	I	WD repeat protein, human WDR26 family, ubiquitin ligase complex subunit (predicted) 	protein_coding	-1	1643773	1645862
SPAC343.05	vma1	I	V-type ATPase V1 domain, subunit A 	protein_coding	1	1647199	1649410
SPAC343.06c	SPAC343.06c	I	phospholipid scramblase (predicted) 	protein_coding	-1	1649433	1650833
SPAC343.07	mug28	I	RNA-binding protein Mug28 	protein_coding	1	1651012	1652981
SPAC343.08c	mrp17	I	mitochondrial ribosomal protein subunit Mrp17 (predicted) 	protein_coding	-1	1650923	1653983
SPAC343.09	ubx3	I	UBX domain protein Ubx3, Cdc48 cofactor 	protein_coding	1	1653998	1655830
SPAC343.10	met11	I	methylenetetrahydrofolate reductase Met11 	protein_coding	1	1656143	1658395
SPAC343.11c	msc1	I	multi-copy suppressor of Chk1 	protein_coding	-1	1658316	1663346
SPAC343.12	rds1	I	conserved fungal protein 	protein_coding	1	1667671	1669666
SPAC343.13	pet112	I	mitochondrial glutamyl-tRNA amidotransferase beta subunit (predicted) 	protein_coding	1	1670283	1672264
SPAC343.14c	SPAC343.14c	I	translation initiation factor eIF2B beta subunit (predicted) 	protein_coding	-1	1672197	1673742
SPAC343.15	tit1	I	tRNA isopentenyltransferase Tit1 	protein_coding	1	1673840	1675661
SPAC343.16	lys2	I	homoaconitate hydratase Lys2 	protein_coding	1	1675730	1678118
SPAC343.17c	SPAC343.17c	I	WD repeat protein, human WDR70 family 	protein_coding	-1	1673685	1680143
SPAC343.18	rfp2	I	SUMO-targeted ubiquitin-protein ligase subunit Rfp2 	protein_coding	1	1680205	1681471
SPAC343.19	lsb6	I	1-phosphatidylinositol 4-kinase Lsb6 (predicted) 	protein_coding	1	1681761	1684467
SPAC343.20	SPAC343.20	I	dubious 	protein_coding	-1	1667955	1669964
SPAC343.21	SPAC343.21	I	dubious 	protein_coding	1	1665144	1667735
SPAC3A11.02	cps3	I	zinc finger protein Cps3 	protein_coding	-1	3467903	3470242
SPAC3A11.03	SPAC3A11.03	I	methyltransferase (predicted) 	protein_coding	1	3466459	3470168
SPAC3A11.04	SPAC3A11.04	I	seipin homolog, involved in lipid catabolism (predicted) 	protein_coding	-1	3462672	3466357
SPAC3A11.05c	kms1	I	meiotic spindle pole body protein Kms1 	protein_coding	1	3462282	3465427
SPAC3A11.06	mvp1	I	sorting nexin Mvp1 (predicted) 	protein_coding	-1	3459233	3462098
SPAC3A11.07	nde2	I	mitochondrial NADH dehydrogenase (ubiquinone) Nde2 (predicted) 	protein_coding	1	3456694	3459197
SPAC3A11.08	pcu4	I	cullin 4 	protein_coding	1	3452867	3455747
SPAC3A11.09	sod22	I	plasma membrane alkali metal cation/H+ antiporter Sod22 	protein_coding	-1	3449835	3452853
SPAC3A11.10c	SPAC3A11.10c	I	dipeptidyl peptidase (predicted) 	protein_coding	1	3448125	3449855
SPAC3A11.11c	SPAC3A11.11c	I	pyridoxal reductase (predicted) 	protein_coding	1	3446262	3448081
SPAC3A11.12c	rpt5	I	19S proteasome regulatory subunit Rpt5 (predicted) 	protein_coding	1	3443930	3446017
SPAC3A11.13	SPAC3A11.13	I	prefoldin subunit 6 (predicted) 	protein_coding	-1	3441613	3442297
SPAC3A11.14c	pkl1	I	kinesin-like protein Pkl1 	protein_coding	1	3438848	3442117
SPAC3A12.02	SPAC3A12.02	I	mitochondrial inorganic diphosphatase (predicted) 	protein_coding	1	1421817	1422972
SPAC3A12.03c	meu34	I	ubiquitin-protein ligase E3 Meu34 (predicted) 	protein_coding	-1	1423029	1424169
SPAC3A12.04c	rpp1	I	RNase P and RNase MRP subunit p30 (predicted) 	protein_coding	-1	1424697	1425562
SPAC3A12.05c	taf2	I	TATA-binding protein associated factor Taf2 (predicted) 	protein_coding	-1	1426054	1429956
SPAC3A12.06c	SPAC3A12.06c	I	sodium/calcium exchanger (predicted) 	protein_coding	-1	1430099	1432875
SPAC3A12.07	rpb11	I	RNA polymerase II complex subunit Rpb11 	protein_coding	1	1433938	1434842
SPAC3A12.08	SPAC3A12.08	I	conserved fungal protein 	protein_coding	1	1434874	1436105
SPAC3A12.09c	SPAC3A12.09c	I	urease accessory protein UreD (predicted) 	protein_coding	-1	1435842	1437837
SPAC3A12.10	rpl2001	I	60S ribosomal protein L20a (predicted) 	protein_coding	1	1438294	1439013
SPAC3A12.11c	cwf2	I	RNA-binding protein Cwf2 	protein_coding	-1	1439245	1440658
SPAC3A12.12	atp11	I	F1-ATPase chaperone Atp11 (predicted) 	protein_coding	1	1441020	1442352
SPAC3A12.13c	SPAC3A12.13c	I	translation initiation factor eIF3j (p35) 	protein_coding	-1	1441967	1443260
SPAC3A12.14	cam1	I	calmodulin Cam1 	protein_coding	1	1444658	1446333
SPAC3A12.15	vps53	I	GARP complex subunit Vps53 (predicted) 	protein_coding	1	1446480	1449286
SPAC3A12.16c	tim17	I	TIM23 translocase complex subunit Tim17 (predicted) 	protein_coding	-1	1449927	1451399
SPAC3A12.17c	cys12	I	cysteine synthase-like protein Cys12 	protein_coding	-1	1451843	1453348
SPAC3A12.18	zwf1	I	glucose-6-phosphate 1-dehydrogenase (predicted) 	protein_coding	1	1454782	1456870
SPAC3A12.19	SPAC3A12.19	I	mitochondrial ribosomal protein subunit L27 (predicted) 	protein_coding	-1	1432773	1433415
SPAC3C7.01c	sac12	I	inositol polyphosphate phosphatase (predicted) 	protein_coding	-1	2061573	2063810
SPAC3C7.02c	pil2	I	meiotic eisosome BAR domain protein Pil2 	protein_coding	-1	2064853	2066004
SPAC3C7.03c	rad55	I	RecA family ATPase Rad55/Rhp55 	protein_coding	-1	2066442	2067904
SPAC3C7.04	SPAC3C7.04	I	transcription factor (predicted) 	protein_coding	1	2068565	2071624
SPAC3C7.05c	mug191	I	alpha-1,6- mannanase (predicted) 	protein_coding	-1	2071691	2073591
SPAC3C7.06c	pit1	I	serine/threonine protein kinase, meiotic Pit1 	protein_coding	-1	2073906	2076990
SPAC3C7.07c	SPAC3C7.07c	I	arginine-tRNA protein transferase (predicted) 	protein_coding	-1	2077107	2078889
SPAC3C7.08c	elf1	I	AAA family ATPase Elf1 	protein_coding	-1	2079070	2082533
SPAC3C7.09	set8	I	lysine methyltransferase Set8 (predicted) 	protein_coding	1	2083407	2084941
SPAC3C7.10	pex13	I	peroxin 13 (predicted) 	protein_coding	1	2084966	2086433
SPAC3C7.11c	cnx1	I	calnexin Cnx1 	protein_coding	-1	2086393	2088632
SPAC3C7.12	tip1	I	CLIP170 family protein Tip1 	protein_coding	1	2089237	2091311
SPAC3C7.13c	SPAC3C7.13c	I	glucose-6-phosphate 1-dehydrogenase (predicted) 	protein_coding	-1	2089555	2093285
SPAC3C7.14c	obr1	I	ubiquitinated histone-like protein Uhp1 	protein_coding	-1	2094110	2095066
SPAC3F10.02c	trk1	I	potassium ion transporter Trk1 	protein_coding	-1	2818022	2821120
SPAC3F10.03	grs1	I	mitochondrial and cytoplasmic glycine-tRNA ligase Grs1 	protein_coding	1	2821301	2823619
SPAC3F10.04	gsa1	I	glutathione synthetase large subunit Gsa1 	protein_coding	1	2823667	2827612
SPAC3F10.05c	mug113	I	T5orf172 family protein 	protein_coding	-1	2825583	2827013
SPAC3F10.06c	rit1	I	initiator methionine tRNA 2'-O-ribosyl phosphate transferase (predicted) 	protein_coding	-1	2827047	2828687
SPAC3F10.07c	erf4	I	palmitoyltransferase complex subunit Erf4 	protein_coding	-1	2828666	2829184
SPAC3F10.08c	faf1	I	rRNA processing protein Faf1 (predicted) 	protein_coding	-1	2831474	2832797
SPAC3F10.09	SPAC3F10.09	I	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino) methylideneamino]imidazole-4-carboxamide isomerase (predicted) 	protein_coding	1	2832709	2834985
SPAC3F10.10c	map3	I	pheromone M-factor receptor Map3 	protein_coding	-1	2833231	2836168
SPAC3F10.11c	abc2	I	glutathione S-conjugate-exporting ATPase Abc2 	protein_coding	-1	2837121	2841820
SPAC3F10.12c	SPAC3F10.12c	I	transcription factor (predicted) 	protein_coding	-1	2842079	2843650
SPAC3F10.13	ucp6	I	UBA domain protein Ucp6 	protein_coding	1	2845944	2848624
SPAC3F10.15c	spo12	I	Spo12 family protein 	protein_coding	-1	2845471	2849267
SPAC3F10.16c	SPAC3F10.16c	I	GTP binding protein, HSR1-related (predicted) 	protein_coding	-1	2849634	2851799
SPAC3F10.17	SPAC3F10.17	I	ribosome biogenesis protein Ltv1 (predicted) 	protein_coding	1	2851905	2853653
SPAC3F10.18c	rpl4102	I	60S ribosomal protein L41 (predicted) 	protein_coding	-1	2853647	2853947
SPAC3F10.19	spd2	I	ribonucleotide reductase (RNR) inhibitor family 	protein_coding	1	2830300	2831707
SPAC3G6.01	hrp3	I	ATP-dependent DNA helicase Hrp3 	protein_coding	1	5377829	5382913
SPAC3G6.02	rpn15	I	proteasome regulatory particle, lid subcomplex subunit Rpn15/Dss11 	protein_coding	1	5383013	5383811
SPAC3G6.03c	SPAC3G6.03c	I	Maf-like protein 	protein_coding	-1	5383705	5385561
SPAC3G6.04	rnp24	I	RNA-binding protein Rnp24 	protein_coding	1	5385758	5387132
SPAC3G6.05	SPAC3G6.05	I	Mpv17/PMP22 family protein 1 (predicted) 	protein_coding	1	5387884	5389677
SPAC3G6.06c	rad2	I	FEN-1 endonuclease Rad2 	protein_coding	-1	5389586	5391518
SPAC3G6.07	SPAC3G6.07	I	dubious 	protein_coding	1	5392191	5392898
SPAC3G6.08	erv1	I	mitochondrial sulfhydryl oxidase (predicted) 	protein_coding	1	5393499	5394534
SPAC3G6.09c	tps2	I	trehalose-phosphate synthase Tps2 (predicted) 	protein_coding	-1	5394489	5397413
SPAC3G6.10c	vps51	I	GARP complex subunit Vps51 (predicted) 	protein_coding	-1	5397347	5398200
SPAC3G6.11	chl1	I	ATP-dependent DNA helicase Chl1 (predicted) 	protein_coding	1	5398679	5402410
SPAC3G6.13c	rpl4101	I	60S ribosomal protein L41 	protein_coding	-1	5401849	5402276
SPAC3G9.01	nsk1	I	Clp1-interacting, microtubule plus-end binding Nsk1 	protein_coding	-1	3181430	3183290
SPAC3G9.02	oar2	I	3-oxoacyl-[acyl-carrier-protein] reductase Oar2 (predicted) 	protein_coding	-1	3180426	3181164
SPAC3G9.03	rpl2301	I	60S ribosomal protein L23 	protein_coding	-1	3179343	3180033
SPAC3G9.04	ssu72	I	phosphoric ester hydrolase Ssu72 (predicted) 	protein_coding	-1	3176427	3177452
SPAC3G9.05	spa2	I	GTPase activating protein Spa2 (predicted) 	protein_coding	-1	3173623	3176405
SPAC3G9.06	frs2	I	cytoplasmic phenylalanine-tRNA ligase alpha subunit Frs2 (predicted) 	protein_coding	-1	3171544	3173424
SPAC3G9.07c	hos2	I	histone deacetylase (class I) Hos2 	protein_coding	1	3169678	3171512
SPAC3G9.08	png1	I	ING family homolog Png1 	protein_coding	-1	3167894	3169409
SPAC3G9.09c	tif211	I	translation initiation factor eIF2 alpha subunit 	protein_coding	1	3166394	3167699
SPAC3G9.10c	rrp41	I	exosomal 3'-to-5' phosphorolytic exoribonuclease Rrp41 	protein_coding	1	3163136	3164354
SPAC3G9.11c	SPAC3G9.11c	I	pyruvate decarboxylase (predicted) 	protein_coding	1	3159753	3162245
SPAC3G9.12	peg1	I	CLASP family microtubule-associated protein 	protein_coding	-1	3152026	3157492
SPAC3G9.13c	msw1	I	mitochondrial tryptophan-tRNA ligase Msw1 (predicted) 	protein_coding	1	3150082	3156856
SPAC3G9.14	sak1	I	transcriptional repressor Sak1 	protein_coding	-1	3146948	3150486
SPAC3G9.15c	fcf2	I	rRNA processing protein Fcf2 (predicted) 	protein_coding	1	3145867	3146559
SPAC3G9.16c	bet5	I	TRAPP complex subunit Bet5 (predicted) 	protein_coding	1	3145214	3145728
SPAC3G9.17	new8	I	holo-[acyl-carrier-protein] synthase (predicted) 	protein_coding	-1	3162319	3162854
SPAC3H1.01c	orc3	I	origin recognition complex subunit Orp3 	protein_coding	-1	1928771	1931267
SPAC3H1.02c	SPAC3H1.02c	I	metallopeptidase (predicted) 	protein_coding	-1	1931489	1934952
SPAC3H1.03	mug151	I	mouse transcriptional regulator, HCNGP-like (predicted) 	protein_coding	1	1935015	1935958
SPAC3H1.04c	mdm31	I	mitochondrial inner membrane protein Mdm31 (predicted) 	protein_coding	-1	1935963	1938311
SPAC3H1.05	SPAC3H1.05	I	CAAX prenyl protease (predicted) 	protein_coding	1	1938279	1940537
SPAC3H1.06c	SPAC3H1.06c	I	membrane transporter (predicted) 	protein_coding	-1	1940432	1944540
SPAC3H1.07	aru1	I	arginase Aru1 	protein_coding	1	1944127	1945368
SPAC3H1.08c	SPAC3H1.08c	I	mitochondrial calcium uniporter regulator (predicted) 	protein_coding	-1	1945393	1946312
SPAC3H1.09c	avt3	I	vacuolar amino acid efflux transporter Avt3 	protein_coding	-1	1946557	1949256
SPAC3H1.10	pcs2	I	phytochelatin synthetase 	protein_coding	1	1949244	1951508
SPAC3H1.11	hsr1	I	transcription factor Hsr1 	protein_coding	1	1957461	1961546
SPAC3H1.12c	snt2	I	Lid2 complex subunit Snt2 	protein_coding	-1	1961293	1965706
SPAC3H1.13	ppk13	I	serine/threonine protein kinase Ppk13 (predicted) 	protein_coding	1	1965083	1966458
SPAC3H1.14	SPAC3H1.14	I	cytoplasmic vesicle protein, Vid24 family (predicted) 	protein_coding	1	1966787	1967969
SPAC3H5.04	aar2	I	U5 snRNP-associated protein Aar2 (predicted) 	protein_coding	-1	3436000	3438166
SPAC3H5.05c	rps1401	I	40S ribosomal protein S14 (predicted) 	protein_coding	1	3436186	3436825
SPAC3H5.06c	pol1	I	DNA polymerase alpha catalytic subunit 	protein_coding	1	3430961	3436241
SPAC3H5.07	rpl702	I	60S ribosomal protein L7 	protein_coding	-1	3429415	3430813
SPAC3H5.08c	SPAC3H5.08c	I	WD repeat protein, human WDR44 family 	protein_coding	1	3425873	3429364
SPAC3H5.09c	SPAC3H5.09c	I	conserved eukaryotic mitochondrial protein (predicted) 	protein_coding	1	3416544	3425062
SPAC3H5.10	rpl3202	I	60S ribosomal protein L32 (predicted) 	protein_coding	-1	3415408	3416099
SPAC3H5.11	SPAC3H5.11	I	NAD/NADH kinase (predicted) 	protein_coding	-1	3412269	3414736
SPAC3H5.12c	rpl501	I	60S ribosomal protein L5 (predicted) 	protein_coding	1	3410909	3411881
SPAC3H5.13	new4	I	conserved eukaryotic protein 	protein_coding	1	3412527	3413053
SPAC3H8.02	csr102	I	sec14 cytosolic factor family phosphatidylinositol transporter (predicted) 	protein_coding	1	588543	590751
SPAC3H8.03	img2	I	mitochondrial ribosomal protein subunit Mrpl49/Img2 (predicted) 	protein_coding	1	590691	592152
SPAC3H8.04	SPAC3H8.04	I	chromosome segregation protein (predicted) 	protein_coding	1	592226	593906
SPAC3H8.05c	mms1	I	E3 ubiquitin ligase complex subunit Mms1 (predicted) 	protein_coding	-1	593901	597586
SPAC3H8.06	aur1	I	inositol phosphorylceramide synthase Aur1 (predicted) 	protein_coding	1	598473	600805
SPAC3H8.07c	pac10	I	prefoldin subunit 3 Pac10 (predicted) 	protein_coding	-1	600826	601749
SPAC3H8.08c	SPAC3H8.08c	I	transcription factor (predicted) 	protein_coding	-1	601848	603993
SPAC3H8.09c	nab3	I	poly(A) binding protein Nab3 (predicted) 	protein_coding	-1	604312	607742
SPAC3H8.10	spo20	I	sec14 cytosolic factor family Sec14 	protein_coding	1	608893	610703
SPAC458.02c	SPAC458.02c	I	mRNP complex (predicted) 	protein_coding	-1	4732068	4733951
SPAC458.03	tel2	I	Tel2/Rad-5/Clk-2 family protein Tel2 	protein_coding	1	4734087	4737598
SPAC458.04c	dli1	I	meiotic dynein intermediate light chain Dli1/Dil1 	protein_coding	-1	4737481	4738962
SPAC458.05	pik3	I	phosphatidylinositol 3-kinase Pik3 	protein_coding	1	4740188	4742814
SPAC458.06	atg1803	I	WD repeat protein involved in autophagy Atg18c 	protein_coding	1	4742809	4744346
SPAC458.07	tfa1	I	transcription factor TFIIE alpha subunit, TFIIEA, Tfa1 	protein_coding	1	4744528	4746206
SPAC4A8.02c	SPAC4A8.02c	I	conserved protein, UPF0047 family 	protein_coding	-1	2538103	2540785
SPAC4A8.03c	ptc4	I	protein phosphatase 2C Ptc4 	protein_coding	-1	2540745	2543232
SPAC4A8.04	isp6	I	vacuolar serine protease Isp6 	protein_coding	1	2544815	2546981
SPAC4A8.05c	myp2	I	myosin II heavy chain Myo3 	protein_coding	-1	2547260	2553696
SPAC4A8.06c	SPAC4A8.06c	I	esterase/lipase (predicted) 	protein_coding	-1	2553801	2555939
SPAC4A8.07c	SPAC4A8.07c	I	sphingoid long chain base kinase (predicted) 	protein_coding	-1	2556600	2558444
SPAC4A8.08c	vrs2	I	mitochondrial valine-tRNA ligase Vrs2/Vas2 	protein_coding	-1	2558454	2561989
SPAC4A8.09c	cwf21	I	complexed with Cdc5 protein Cwf21 	protein_coding	-1	2562477	2564277
SPAC4A8.10	SPAC4A8.10	I	lipase (predicted) 	protein_coding	1	2563655	2566870
SPAC4A8.11c	fas2	I	fatty acid synthase alpha subunit Lsd1 	protein_coding	-1	2566866	2572625
SPAC4A8.12c	sds22	I	protein phosphatase regulatory subunit Sds22 	protein_coding	-1	2573160	2574641
SPAC4A8.13c	pts1	I	20S proteasome complex subunit beta 5 	protein_coding	-1	2574746	2575956
SPAC4A8.14	SPAC4A8.14	I	ribose-phosphate pyrophosphokinase (predicted) 	protein_coding	1	2576259	2577995
SPAC4A8.15c	cdc3	I	profilin 	protein_coding	-1	2578956	2579514
SPAC4A8.16c	tif33	I	translation initiation factor eIF3c 	protein_coding	-1	2580100	2583046
SPAC4C5.01	SPAC4C5.01	I	haloacid dehalogenase-like hydrolase 	protein_coding	1	1192210	1193756
SPAC4C5.02c	ryh1	I	GTPase Ryh1 	protein_coding	-1	1192702	1195167
SPAC4C5.03	SPAC4C5.03	I	CTNS domain protein (SMART) 	protein_coding	1	1196723	1198284
SPAC4C5.04	rad31	I	SUMO E1-like activator enzyme Rad31 	protein_coding	1	1198224	1199733
SPAC4D7.01c	sec71	I	Sec7 domain protein, ARF GEF (predicted) 	protein_coding	-1	5346202	5351897
SPAC4D7.02c	SPAC4D7.02c	I	glycerophosphoryl diester phosphodiesterase (predicted) 	protein_coding	-1	5352099	5353742
SPAC4D7.03	pop2	I	F-box/WD repeat protein Pop2 	protein_coding	1	5354801	5357385
SPAC4D7.04c	rer2	I	cis-prenyltransferase 	protein_coding	-1	5357357	5358837
SPAC4D7.05	sum1	I	translation initiation factor eIF3i 	protein_coding	1	5358881	5360504
SPAC4D7.06c	SPAC4D7.06c	I	siroheme synthase (predicted) 	protein_coding	-1	5360356	5361666
SPAC4D7.07c	csi2	I	mitotic chromosome segregation protein Csi2 	protein_coding	-1	5361612	5364085
SPAC4D7.08c	ade4	I	amidophosphoribosyltransferase Ade4 	protein_coding	-1	5363988	5366539
SPAC4D7.09	tif223	I	translation initiation factor eIF2B gamma subunit (predicted) 	protein_coding	1	5367360	5369378
SPAC4D7.10c	spt20	I	SAGA complex subunit Spt20 	protein_coding	-1	5369400	5371874
SPAC4D7.11	dsc4	I	Golgi Dsc E3 ligase complex subunit Dsc3 	protein_coding	1	5372018	5373807
SPAC4D7.12c	fet5	I	ATP binding protein Fet5 (predicted) 	protein_coding	-1	5373996	5375153
SPAC4D7.13	usp104	I	U1 snRNP-associated protein Usp104 	protein_coding	1	5375546	5377762
SPAC4D7.14	new13	I	conserved fungal protein of unknown function 	protein_coding	-1	5373191	5373636
SPAC4D7.15	new12	I	Schizosaccharomyces specific protein New12 	protein_coding	-1	5353938	5354219
SPAC4F10.02	aap1	I	aspartyl aminopeptidase Aap1 	protein_coding	1	4832879	4834570
SPAC4F10.03c	SPAC4F10.03c	I	tRNA 2'-O-ribose methyltransferase (predicted) 	protein_coding	-1	4834655	4836105
SPAC4F10.04	ypa1	I	protein phosphatase type 2A regulator, PTPA family Ypa1 	protein_coding	1	4836136	4837590
SPAC4F10.05c	SPAC4F10.05c	I	mitochondrial lipoate-protein ligase (predicted) 	protein_coding	-1	4837605	4838626
SPAC4F10.06	SPAC4F10.06	I	ribosome small subunit biogenesis protein, BUD22 family (predicted) 	protein_coding	1	4838959	4840514
SPAC4F10.07c	atg13	I	autophagy associated protein kinase regulatory subunit Atg13 	protein_coding	-1	4840485	4843723
SPAC4F10.08	mug126	I	Schizosaccharomyces pombe specific protein 	protein_coding	1	4843779	4846395
SPAC4F10.09c	SPAC4F10.09c	I	ribosome biogenesis protein Noc1 (predicted) 	protein_coding	-1	4846619	4849543
SPAC4F10.10c	mnn9	I	mannosyltransferase complex subunit, Anp family Mnn9 (predicted) 	protein_coding	-1	4849746	4851840
SPAC4F10.11	spn1	I	septin Spn1 	protein_coding	1	4852998	4855199
SPAC4F10.12	fta1	I	CENP-L homolog Fta1 	protein_coding	1	4855376	4856606
SPAC4F10.13c	mpd2	I	GYF domain protein 	protein_coding	-1	4856730	4860090
SPAC4F10.14c	btf3	I	nascent polypeptide-associated complex beta subunit 	protein_coding	-1	4860536	4861319
